host_id,AGG_COUNT,host_total_listings_count,effected_by_policy_1,effected_by_policy_2,effected_by_policy_3,bedrooms,accommodates
"13994068","1","1","1","1","0","1","4"
"13996737","11","121","11","0","11","11","31"
"140021930","1","1","1","1","0","2","5"
"140170","5","25","5","1","5","7","16"
"140178389","1","1","1","1","0","2","4"
"140231729","4","16","4","0","4","4","7"
"140258938","3","9","3","3","3","3","10"
"140265658","1","1","1","0","0","1","2"
"14029388","1","1","1","1","0","1","4"
"140396930","1","0","1","1","0","1","4"
"140469124","1","1","1","0","0","1","2"
"140571036","1","0","1","0","0","1","1"
"140664","1","1","1","1","0","3","5"
"14078391","1","1","1","1","0","2","4"
"140810737","3","12","3","0","3","3","7"
"14084828","1","3","1","1","1","2","6"
"14096476","1","0","1","0","0","1","2"
"141080491","2","4","2","2","0","2","4"
"141174071","1","6","1","1","1","2","7"
"141189957","1","2","1","1","0","2","5"
"141338175","1","1","1","1","0","1","2"
"14134639","1","2","1","1","0","1","2"
"1414775","2","4","0","2","0","2","4"
"14148970","1","1","1","1","0","2","5"
"141524160","6","30","6","6","6","8","18"
"141535463","2","388","2","2","2","3","8"
"141537457","1","1","1","0","0","1","2"
"141554853","3","9","3","2","3","4","9"
"14155545","1","1","1","1","0","2","4"
"141636173","1","1","1","0","0","1","2"
"141653394","1","0","1","0","0","1","2"
"141668417","2","272","2","2","2","2","7"
"141678468","1","130","1","1","1","1","4"
"141678821","1","146","1","1","1","2","4"
"141678890","1","141","1","1","1","1","4"
"141678952","1","133","1","1","1","1","4"
"141679147","2","274","2","2","2","4","10"
"14181120","1","3","1","1","1","2","4"
"14187170","1","1","1","1","0","1","4"
"141885240","1","1","1","1","0","1","3"
"14202055","7","56","7","2","7","11","20"
"142047726","2","6","2","2","2","3","7"
"14215932","1","5","1","1","1","1","2"
"14232488","1","1","1","1","0","4","5"
"142349551","1","1","1","1","0","1","4"
"142427177","1","0","1","0","0","1","2"
"14245325","2","2","2","2","0","3","8"
"1425302","1","1","1","1","0","2","4"
"14263852","1","2","1","1","0","2","4"
"142703926","1","1","1","1","0","2","4"
"14271678","1","1","1","1","0","1","4"
"142757077","1","2","1","1","0","1","2"
"142991605","2","6","2","2","2","4","10"
"14299424","1","1","1","1","0","1","2"
"143043358","1","1","1","1","0","3","7"
"14310225","1","0","1","1","0","2","4"
"14311178","1","1","1","1","0","1","4"
"14321620","1","1","1","1","0","1","2"
"14325270","1","1","1","1","0","4","10"
"143337344","1","1","1","1","0","2","4"
"143443344","1","2","1","1","0","1","2"
"143518038","1","0","1","1","0","2","6"
"14357257","1","1","1","1","0","2","4"
"143682236","1","0","1","1","0","1","2"
"14368774","1","2","1","1","0","1","3"
"14371790","1","2","1","1","0","2","6"
"14374230","1","1","1","1","0","1","3"
"143892845","1","1","1","1","0","2","4"
"143907974","2","4","2","2","0","2","4"
"143941099","2","4","2","2","0","2","8"
"143948548","1","1","1","1","0","1","4"
"144151065","2","4","2","0","0","3","4"
"144151999","2","4","2","2","0","4","13"
"144279296","1","1","1","1","0","2","6"
"144303839","1","1","1","1","0","2","4"
"144305625","1","0","1","1","0","5","10"
"144403846","1","1","1","1","0","1","3"
"14442227","2","6","2","2","2","2","6"
"14443761","1","1","1","1","0","1","3"
"144640894","1","1","1","1","0","1","3"
"144647356","1","1","1","0","0","2","2"
"144723091","1","1","1","1","0","3","6"
"1450696","6","138","6","6","6","11","25"
"145121971","1","1","1","1","0","0","3"
"14512786","1","1","1","1","0","4","8"
"145149","1","1","1","0","0","1","2"
"14532260","1","1","1","1","0","1","4"
"14534721","1","1","1","0","0","1","2"
"14542831","2","4","2","0","0","2","3"
"145473098","1","1","1","1","0","1","3"
"14547454","10","90","10","10","10","20","46"
"145658145","1","1","1","1","0","2","5"
"145700961","1","0","1","0","0","1","2"
"14574930","1","0","1","1","0","2","4"
"145785094","1","0","1","1","0","1","2"
"145841860","3","3","3","3","0","3","10"
"146006514","3","9","3","3","3","3","7"
"146020446","3","0","3","0","0","3","8"
"14623997","1","1","1","1","0","1","2"
"14635217","2","4","0","2","0","2","4"
"146463404","1","1","1","0","0","1","2"
"146605714","2","12","2","2","2","4","13"
"1466783","1","0","1","1","0","1","2"
"1467746","1","2","1","0","0","1","2"
"14679323","1","1","1","1","0","2","4"
"1468173","5","25","5","5","5","8","26"
"146883229","1","1","1","1","0","2","3"
"146888950","4","16","4","2","4","6","13"
"147640081","1","1","1","1","0","2","3"
"14774522","2","0","2","0","0","2","3"
"147752212","1","1","1","1","0","2","4"
"14778892","2","6","2","2","2","4","13"
"147792585","1","1","1","1","0","2","6"
"14798834","1","1","1","0","0","1","2"
"148093963","2","8","2","1","2","3","5"
"1481073","1","2","1","0","0","1","1"
"148394082","1","1","1","1","0","1","2"
"148416446","1","1","1","1","0","2","3"
"14842017","1","2","1","1","0","1","4"
"14850724","1","1","1","1","0","2","6"
"148542649","1","1","1","0","0","1","2"
"148674889","1","1","1","1","0","3","11"
"148728380","1","1","1","1","0","2","4"
"148768904","1","1","1","1","0","0","2"
"148811710","1","1","1","1","0","2","5"
"148817953","1","1","1","1","0","1","4"
"14891468","1","1","1","1","0","1","4"
"148949451","1","2","1","1","0","0","2"
"14900804","1","1","1","1","0","0","3"
"14901503","4","16","4","1","4","6","18"
"149082157","1","1","0","1","0","1","3"
"149093030","2","6","2","0","2","2","2"
"14918959","4","12","4","4","4","4","10"
"14924432","2","4","2","2","0","4","12"
"14928744","1","1","1","1","0","1","2"
"14930806","1","2","1","1","0","1","4"
"14933437","1","3","1","1","1","2","5"
"149364474","2","2","2","2","0","2","4"
"14940903","1","1","1","1","0","0","2"
"149533358","1","2","0","1","0","0","4"
"149616830","1","1","1","1","0","2","6"
"149672137","1","1","1","1","0","2","4"
"14974724","1","1","1","0","0","1","2"
"14978885","4","96","4","4","4","9","27"
"149789294","1","1","1","1","0","1","4"
"149976406","1","2","1","1","0","1","4"
"150014874","1","1","1","1","0","2","6"
"15001582","1","3","1","1","1","3","7"
"15012943","2","4","2","2","0","3","6"
"150275735","1","1","1","1","0","4","8"
"150300550","1","1","1","1","0","1","3"
"150321576","2","0","2","2","0","2","6"
"15035690","1","3","1","0","1","1","3"
"15038795","1","1","1","0","0","1","2"
"15046243","1","1","1","1","0","1","3"
"15055942","1","1","1","1","0","1","2"
"15055972","1","1","1","0","0","1","2"
"1506070","1","5","1","0","1","1","2"
"150674312","1","1","1","0","0","1","2"
"150696182","1","5","1","1","1","3","6"
"150814175","1","1","1","1","0","0","2"
"150815023","1","1","1","1","0","1","2"
"15081872","1","1","1","1","0","1","2"
"150978694","1","0","1","1","0","1","4"
"151060881","1","1","0","1","0","3","6"
"151104425","2","4","2","2","0","2","4"
"151123910","1","2","1","1","0","2","6"
"15114808","1","1","1","1","0","2","6"
"151224039","1","1","1","1","0","2","5"
"151231913","2","4","2","2","0","3","8"
"151372536","2","4","1","2","0","4","10"
"15144628","1","2","1","1","0","2","3"
"151547148","1","0","1","0","0","1","2"
"15155109","1","1","1","0","0","1","1"
"15162669","1","1","1","1","0","3","6"
"151660169","1","2","1","1","0","3","6"
"15169182","1","0","1","1","0","1","2"
"151770910","1","1","1","1","0","1","3"
"15181080","1","1","1","1","0","1","2"
"151891280","1","1","1","1","0","1","2"
"151896777","21","1155","21","21","21","52","152"
"1519484","1","1","1","1","0","1","6"
"152000817","2","10","2","0","2","2","3"
"15211997","1","1","1","1","0","1","3"
"15212672","1","0","1","1","0","3","9"
"152140176","8","80","8","8","8","19","56"
"152144377","1","0","1","1","0","1","4"
"15216695","1","2","1","1","0","1","4"
"152167062","1","1","1","1","0","1","4"
"15217680","12","144","12","12","12","16","43"
"152242","1","81","1","1","1","2","4"
"15227882","1","1","1","1","0","0","2"
"1523950","1","1","1","1","0","3","5"
"1523991","1","1","1","1","0","1","5"
"152499195","4","16","4","4","4","4","13"
"152554172","1","2","1","1","0","2","6"
"152556785","1","1","1","1","0","2","5"
"1526517","6","42","6","6","6","6","12"
"15266621","1","2","0","1","0","4","8"
"152671497","1","1","1","1","0","2","4"
"152738045","1","2","1","0","0","1","1"
"152742702","1","1","1","1","0","2","6"
"152791899","7","49","2","7","7","17","37"
"1527944","4","44","4","4","4","2","14"
"152966008","1","1","1","1","0","1","2"
"152991899","2","0","2","2","0","4","12"
"15300247","1","1","1","1","0","2","4"
"153076391","1","1","1","1","0","3","6"
"153076499","2","4","2","2","0","2","8"
"153166369","1","1","1","1","0","1","4"
"153237763","3","18","3","3","3","3","11"
"15348365","2","2","2","2","0","3","6"
"153502285","1","1","1","1","0","1","4"
"153538243","1","1","1","1","0","1","3"
"153641827","1","0","1","1","0","1","3"
"153769203","1","1","1","1","0","1","2"
"153854874","1","0","1","1","0","2","8"
"15388875","1","1","1","1","0","1","4"
"153914801","1","1","1","1","0","1","2"
"154001147","1","1","1","0","0","1","2"
"154007780","5","30","5","5","5","6","18"
"154042407","3","6","3","2","0","6","13"
"15406683","2","2","0","2","0","3","10"
"15407886","1","1","1","0","0","1","2"
"154297013","7","49","7","0","7","7","20"
"154321046","1","1","1","0","0","1","2"
"154407014","1","1","1","1","0","2","4"
"15457797","8","128","8","8","8","13","35"
"15464238","1","1","1","0","0","1","2"
"154769","4","24","4","4","4","4","13"
"154826138","1","1","0","1","0","1","4"
"155069160","2","0","0","2","0","4","9"
"15507676","8","152","8","8","8","10","26"
"155092322","1","1","1","1","0","1","2"
"155124859","1","1","1","1","0","1","4"
"155129923","9","72","9","9","9","11","35"
"155203565","1","1","1","1","0","1","4"
"155257679","1","1","1","1","0","1","3"
"15551688","1","1","1","1","0","1","2"
"1556666","1","0","1","0","0","2","5"
"15568920","1","1","1","1","0","4","10"
"15569761","1","1","1","1","0","1","6"
"155914336","13","221","13","13","13","25","64"
"155942482","1","1","1","1","0","2","4"
"15598005","1","1","1","1","0","1","3"
"156009202","1","1","1","1","0","2","6"
"156078602","2","4","2","2","0","2","5"
"156140714","1","1","1","1","0","0","1"
"156165105","1","1","1","1","0","1","2"
"15617014","1","1","1","1","0","1","5"
"156222981","1","1","1","1","0","2","4"
"156320504","1","2","1","1","0","1","3"
"156404205","3","9","3","2","3","3","6"
"156406403","1","1","1","1","0","1","3"
"15651","1","5","1","1","1","1","2"
"156534404","5","30","5","5","5","7","20"
"15659927","1","3","1","1","1","3","8"
"156621912","3","9","3","1","3","4","8"
"156624629","1","1","1","1","0","2","4"
"156652595","1","1","1","0","0","1","2"
"156766998","2","4","2","0","0","2","4"
"156771544","2","4","2","2","0","2","5"
"156802320","1","2","1","0","0","1","2"
"156890319","1","1","1","0","0","1","2"
"1570918","1","1","1","0","0","1","2"
"15711184","1","1","1","1","0","1","3"
"157158636","1","1","0","1","0","2","4"
"15763604","4","24","4","0","4","4","7"
"157637592","1","2","1","1","0","2","5"
"157643674","1","0","1","1","0","2","3"
"157745470","1","0","0","1","0","1","4"
"157779323","1","1","1","0","0","1","2"
"157782494","1","1","1","1","0","1","2"
"15778777","1","1","1","1","0","1","4"
"157788303","11","143","11","1","11","11","24"
"157809998","3","6","3","3","0","4","10"
"157919913","1","1","1","1","0","1","2"
"15794907","1","1","1","1","0","2","4"
"157984461","1","2","1","1","0","1","4"
"15806013","1","3","0","1","1","2","4"
"158075814","1","1","1","1","0","1","5"
"158145364","1","1","1","1","0","1","4"
"158163088","5","25","5","0","5","6","19"
"158198127","1","1","1","1","0","0","4"
"158222973","1","1","1","1","0","2","4"
"158257905","1","1","1","1","0","2","7"
"158406210","1","1","1","0","0","6","2"
"158437245","2","2","2","2","0","2","8"
"158468089","1","1","0","1","0","1","2"
"158564362","1","1","1","1","0","1","2"
"158795639","3","15","3","3","3","3","11"
"158812396","1","1","1","1","0","2","5"
"15883783","1","1","1","1","0","1","4"
"158928638","1","1","1","1","0","1","2"
"158969757","12","144","12","4","12","13","21"
"158988077","2","4","2","0","0","3","3"
"159016878","1","1","1","1","0","1","3"
"15906060","1","1","1","1","0","1","2"
"159098153","1","1","1","0","0","1","2"
"1592802","1","1","1","1","0","1","4"
"159404540","2","6","2","2","2","4","10"
"15952039","2","4","2","2","0","2","6"
"15954189","4","16","4","4","4","8","24"
"159578592","1","1","1","1","0","2","4"
"15960426","6","36","6","5","6","23","48"
"159616549","1","1","1","0","0","1","2"
"15965975","1","1","1","1","0","2","4"
"159697738","2","4","2","2","0","2","6"
"15996247","1","2","1","1","0","4","8"
"159965815","1","0","1","1","0","3","6"
"160043872","1","1","1","1","0","2","6"
"160132786","1","1","1","1","0","1","4"
"160177731","1","1","1","0","0","1","2"
"160194310","2","2","2","2","0","3","6"
"160199120","2","0","2","0","0","2","4"
"16028561","1","0","1","1","0","1","2"
"16029416","1","2","1","1","0","2","6"
"16029571","1","1","1","1","0","2","4"
"160354","1","2","1","1","0","1","4"
"16039304","1","1","1","1","0","2","6"
"160460490","3","9","3","2","3","4","16"
"16061375","1","1","1","1","0","1","2"
"160715676","5","85","5","0","5","5","10"
"160747280","2","6","2","2","2","3","6"
"16080647","2","2","2","2","0","3","7"
"160858799","1","1","1","0","0","1","2"
"16087595","2","4","2","2","0","4","10"
"16103666","1","1","1","1","0","2","5"
"16104592","1","2","1","0","0","1","2"
"161079592","1","2","1","1","0","1","4"
"161172740","9","63","9","9","9","10","26"
"161192149","2","4","2","2","0","3","9"
"16121042","2","4","2","2","0","2","8"
"1612351","2","4","2","2","0","3","10"
"161251956","1","1","1","1","0","2","4"
"161317638","4","0","4","0","0","6","14"
"161551313","9","1125","9","9","9","11","37"
"161569175","1","1","1","1","0","3","6"
"161575862","1","4","1","1","1","3","6"
"161584354","1","1","1","0","0","1","2"
"16171930","1","1","1","1","0","1","2"
"161726385","5","25","5","0","5","5","10"
"161808344","1","0","1","1","0","1","2"
"16185279","8","176","8","8","8","15","38"
"161947753","1","2","1","1","0","2","5"
"162086614","1","1","1","1","0","3","6"
"162200099","1","1","1","1","0","2","3"
"162202370","1","1","1","1","0","1","2"
"16230037","1","1","1","1","0","2","4"
"162343796","1","1","1","1","0","3","6"
"162367586","1","0","1","1","0","2","4"
"162409083","1","1","1","1","0","2","4"
"16244628","13","169","13","13","13","21","63"
"16248937","1","1","1","1","0","2","4"
"162494515","1","1","1","1","0","1","4"
"162497730","1","1","1","1","0","1","3"
"162503146","1","2","1","0","0","1","2"
"162540847","1","1","1","1","0","1","4"
"16254986","3","9","3","0","3","3","3"
"1626964","2","6","2","2","2","2","6"
"162800421","1","2","1","1","0","2","4"
"16280698","1","1","1","1","0","1","4"
"16281988","1","1","1","1","0","1","2"
"162873467","6","36","6","6","6","16","30"
"16297749","4","16","4","3","4","3","11"
"16315717","1","2","1","1","0","1","2"
"163169679","1","2","1","1","0","1","4"
"16317865","1","2","1","0","0","2","3"
"1631849","4","28","4","4","4","7","15"
"163292804","3","3","3","3","0","4","10"
"163541103","2","4","2","2","0","2","8"
"163674665","1","1","1","1","0","3","6"
"163771047","1","1","1","0","0","1","2"
"16378819","2","2","2","2","0","7","16"
"163793339","1","1","1","1","0","1","4"
"163809774","1","1","1","1","0","1","3"
"16388567","2","4","2","2","0","2","6"
"16408890","1","1","1","0","0","1","2"
"164146366","4","16","4","4","4","7","14"
"164154180","1","1","1","0","0","1","2"
"16417601","1","0","1","0","0","1","1"
"164419662","1","1","1","1","0","1","2"
"164431332","1","0","1","0","0","1","1"
"164437131","2","0","2","2","0","4","10"
"164493453","1","0","1","0","0","1","2"
"16451177","1","1","1","1","0","1","2"
"1645859","29","1711","29","29","29","41","125"
"164597949","1","1","1","1","0","2","4"
"164627030","1","1","1","1","0","1","4"
"16468174","1","2","1","0","0","1","2"
"16470226","1","1","0","1","0","2","5"
"164760861","1","1","1","1","0","1","4"
"164774213","1","1","1","1","0","1","4"
"16492748","1","1","1","1","0","1","2"
"164982912","1","1","1","0","0","1","1"
"16502969","4","16","4","4","4","16","30"
"16503474","1","0","1","1","0","2","4"
"1650543","1","1","1","1","0","1","3"
"165192367","1","1","1","1","0","1","4"
"165200923","1","1","1","1","0","2","5"
"165343303","2","0","2","2","0","3","8"
"16537758","3","9","3","3","3","7","23"
"165382983","1","1","1","1","0","1","4"
"165387610","1","5","1","1","1","1","3"
"16561727","2","6","2","2","2","3","8"
"16573682","1","1","1","0","0","1","2"
"165874679","2","4","2","2","0","2","7"
"16604186","1","3","1","1","1","2","6"
"166148634","2","4","2","2","0","3","9"
"16624164","2","16","2","2","2","4","11"
"166322258","1","1","1","0","0","1","1"
"16648173","1","1","1","1","0","2","3"
"16651502","12","156","12","12","12","19","57"
"166520641","1","172","1","1","1","13","16"
"166596117","2","6","2","2","2","2","4"
"166624968","1","1","1","1","0","1","2"
"16663857","1","1","1","0","0","1","2"
"166642382","1","0","0","1","0","1","3"
"16668450","4","20","4","4","4","6","19"
"166763395","4","16","4","1","4","5","14"
"166784049","1","1","1","1","0","1","4"
"1669164","7","63","7","7","7","12","31"
"16693046","2","2","2","2","0","2","8"
"167050893","1","1","1","1","0","3","6"
"16707696","2","6","2","0","2","2","6"
"167201009","2","4","2","2","0","2","4"
"1672678","1","0","1","0","0","1","2"
"16735436","2","4","2","1","0","2","5"
"167491542","1","1","1","1","0","1","4"
"167545125","1","2","1","1","0","1","2"
"16755970","1","2","1","1","0","1","2"
"1676313","2","4","2","0","0","2","5"
"16763978","1","2","1","0","0","1","3"
"16773278","3","9","3","3","3","5","13"
"167739","11","110","11","3","11","17","35"
"167782570","1","0","1","1","0","1","2"
"1678042","7","49","7","7","7","7","20"
"167809115","1","1","1","1","0","2","6"
"167885332","1","1","1","1","0","2","6"
"167889991","1","1","1","1","0","1","2"
"16796265","1","1","1","1","0","4","12"
"167987188","1","0","1","1","0","1","3"
