CODREG,REGIONE,CODPRO,PROVINCIA,CODCOM,COMUNE,PROCOM,SEZ2011,NSEZ,ACE,CODLOC,CODASC,P1,A46,A47,PF1,E3,E27
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061973","61973","54","10002","5","170","9","53","65","8","103"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061974","61974","56","10002","5","16","1","7","10","1","9"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061975","61975","54","10002","5","0","0","0","0","1","1"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061976","61976","54","10002","5","191","6","74","86","10","101"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061977","61977","53","10002","5","0","0","0","0","0","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061978","61978","56","10002","5","9","1","0","9","1","4"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061979","61979","54","10002","5","363","30","110","156","51","164"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061981","61981","54","10002","5","2","2","0","2","2","3"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061982","61982","54","10002","5","55","6","15","21","9","24"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061983","61983","51","10002","5","265","25","101","135","8","148"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061984","61984","53","10002","5","135","3","48","56","2","60"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061985","61985","23","10002","2","94","4","24","38","19","41"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061986","61986","51","10002","5","304","31","107","154","15","160"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061987","61987","51","10002","5","373","9","158","179","21","183"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061988","61988","53","10002","5","44","2","23","28","4","27"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061989","61989","23","10002","2","39","2","16","19","4","24"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061990","61990","53","10002","5","161","13","71","91","17","102"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061991","61991","51","10002","5","434","37","170","217","27","199"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061992","61992","56","10002","5","124","5","31","82","7","81"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061993","61993","53","10002","5","0","0","0","0","0","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061994","61994","51","10002","5","654","45","214","299","79","286"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061995","61995","54","10002","5","55","12","6","23","6","23"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061996","61996","23","10002","2","347","28","121","166","70","166"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061998","61998","51","10002","5","300","13","130","158","18","177"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170061999","61999","53","10002","5","7","0","3","4","1","5"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062000","62000","53","10002","5","0","0","0","0","0","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062001","62001","56","10002","5","213","30","62","95","2","91"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062002","62002","51","10002","5","36","1","11","17","4","16"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062004","62004","53","10002","5","316","7","128","149","2","182"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062005","62005","51","10002","5","5","1","0","2","3","3"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062006","62006","51","10002","5","414","23","180","212","15","210"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062007","62007","51","10002","5","126","5","49","59","9","74"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062008","62008","51","10002","5","183","10","60","77","30","84"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062011","62011","51","10002","5","9","2","2","5","3","6"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062012","62012","0","40011","2","4","0","2","2","2","2"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062013","62013","0","40011","2","2","0","1","1","2","2"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062014","62014","51","10002","5","323","96","57","160","14","139"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062015","62015","23","10002","2","25","3","7","10","3","11"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062016","62016","51","10002","5","313","28","121","161","11","183"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062017","62017","53","10002","5","183","78","1","79","2","79"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062018","62018","0","40011","2","2","0","1","1","1","1"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062019","62019","23","10002","2","143","7","28","41","10","42"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062020","62020","51","10002","5","1020","100","300","464","44","409"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062021","62021","23","10002","2","44","1","16","22","9","26"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062022","62022","54","10002","5","0","0","0","0","0","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062024","62024","23","10002","2","40","0","18","19","7","25"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062025","62025","53","10002","5","223","12","83","97","5","125"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062026","62026","53","10002","5","506","27","176","225","13","214"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062027","62027","51","10002","5","116","2","50","55","3","53"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062028","62028","51","10002","5","117","9","48","64","2","63"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062029","62029","51","10002","5","50","7","6","20","8","21"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062030","62030","0","40001","5","1","0","1","1","1","1"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062031","62031","53","10002","5","236","12","73","101","22","124"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062032","62032","51","10002","5","858","53","340","419","35","425"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062033","62033","53","10002","5","319","12","129","152","17","181"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062034","62034","53","10002","5","0","0","0","0","0","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062035","62035","51","10002","5","1473","127","569","756","64","715"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062036","62036","51","10002","5","102","8","34","42","1","25"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062038","62038","53","10002","5","48","4","15","24","8","27"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062040","62040","51","10002","5","778","40","304","371","12","382"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062041","62041","51","10002","5","441","33","169","213","45","201"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062042","62042","51","10002","5","444","21","186","219","9","216"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062043","62043","51","10002","5","117","11","39","55","1","53"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062044","62044","51","10002","5","80","8","11","29","11","38"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062045","62045","0","40001","5","4","0","1","2","4","13"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062047","62047","53","10002","5","411","67","145","230","33","233"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062048","62048","53","10002","5","407","36","143","196","19","198"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062049","62049","56","10002","5","1257","227","265","530","24","537"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062050","62050","53","10002","5","306","23","107","142","26","161"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062051","62051","53","10002","5","47","8","19","29","2","29"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062052","62052","23","10002","2","61","4","26","33","16","34"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062054","62054","53","10002","5","151","14","52","71","18","62"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062055","62055","53","10002","5","289","38","92","146","20","152"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062056","62056","53","10002","5","66","10","24","34","2","34"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062057","62057","53","10002","5","568","51","210","284","18","270"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062058","62058","53","10002","5","160","18","53","76","14","85"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062059","62059","0","40007","5","52","0","14","14","1","13"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062060","62060","53","10002","5","34","3","17","23","3","21"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062061","62061","53","10002","5","26","3","10","16","1","14"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062062","62062","51","10002","5","68","3","18","27","21","29"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062063","62063","53","10002","5","26","6","11","17","2","17"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062064","62064","53","10002","5","24","1","9","11","5","11"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062065","62065","53","10002","5","198","16","70","97","21","116"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062066","62066","53","10002","5","289","25","98","137","37","132"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062067","62067","0","40001","2","3","0","1","1","3","10"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062068","62068","53","10002","5","48","2","14","17","11","23"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062069","62069","51","10002","5","79","12","11","38","17","52"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062070","62070","53","10002","5","36","0","18","18","2","18"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062071","62071","53","10002","5","118","2","48","54","17","58"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062072","62072","53","10002","5","64","6","20","29","10","28"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062073","62073","53","10002","5","195","18","74","99","12","111"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062074","62074","23","10002","2","37","2","14","18","13","21"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062075","62075","53","10002","5","13","0","4","6","3","5"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062077","62077","53","10002","5","6","1","3","5","4","6"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062078","62078","23","10002","2","40","0","13","16","6","18"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062079","62079","53","10002","5","577","147","153","315","42","307"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062080","62080","53","10002","5","8","2","0","2","5","6"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062081","62081","53","10002","5","292","18","94","163","32","174"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062082","62082","53","10002","5","260","31","88","127","21","132"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062083","62083","53","10002","5","69","3","26","31","14","31"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062084","62084","53","10002","5","124","9","34","55","26","70"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062085","62085","53","10002","5","160","14","53","67","9","66"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062086","62086","53","10002","5","122","9","43","58","24","62"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062087","62087","0","40001","2","35","0","15","16","10","18"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062088","62088","53","10002","5","52","2","21","25","15","26"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062089","62089","53","10002","5","121","9","53","66","13","72"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062090","62090","51","10002","5","138","4","37","50","35","52"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062091","62091","53","10002","5","201","8","55","74","42","77"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062092","62092","53","10002","5","141","7","47","58","16","69"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062093","62093","0","40001","2","5","1","2","3","3","6"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062094","62094","53","10002","5","141","5","45","58","17","59"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062095","62095","53","10002","5","121","9","46","59","33","68"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062096","62096","0","40001","2","27","1","11","13","4","32"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062097","62097","53","10002","5","1101","122","353","511","90","515"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062098","62098","53","10002","5","158","7","68","79","34","78"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062099","62099","53","10002","5","214","3","81","86","8","85"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062100","62100","53","10002","5","21","2","5","8","3","10"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062101","62101","53","10002","5","12","0","5","5","2","6"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062102","62102","53","10002","5","64","1","28","32","12","32"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062103","62103","53","10002","5","235","21","73","105","55","114"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062104","62104","53","10002","5","4","1","0","1","1","1"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062105","62105","0","40001","5","32","5","10","18","12","40"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062106","62106","53","10002","5","433","32","158","214","88","243"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062107","62107","0","40001","5","5","0","1","2","2","2"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062108","62108","0","40001","5","40","1","15","20","13","28"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062109","62109","13","10002","1","7","0","2","3","2","3"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062110","62110","51","10002","5","69","3","29","33","10","40"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062111","62111","23","10002","2","37","2","9","15","11","18"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062112","62112","54","10002","5","32","2","11","14","9","14"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062113","62113","0","40010","5","3","1","0","1","2","3"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062115","62115","54","10002","5","820","64","258","349","171","392"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062116","62116","54","10002","5","4","1","1","2","1","3"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062117","62117","54","10002","5","0","0","0","0","0","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062118","62118","54","10002","5","0","0","0","0","0","0"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062119","62119","54","10002","5","113","18","15","37","17","48"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062120","62120","0","40007","5","14","0","4","5","6","8"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062121","62121","53","10002","5","181","2","59","65","26","76"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062122","62122","0","40001","5","53","5","13","21","26","62"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062123","62123","0","40001","5","22","1","4","8","8","9"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062124","62124","0","40001","5","74","1","25","30","16","57"
"9",Toscana,"48",Firenze,"17",Firenze,"48017","480170062125","62125","0","40001","2","296","11","107","140","85","203"
